area-name,duoarea,period,process,process-name,product,product-name,series,series-description,units,value
USA-OK,SOK,2019,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SOK_1,Oklahoma Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,75
USA-LA,SLA,2019,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SLA_1,Louisiana Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,14
USA-IN,SIN,2019,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SIN_1,Indiana Crude Oil Reserves Adjustments (Million Barrels),MMBBL,
NA,RTX06,2019,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX06_1,Texas - RRC District 6 Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-4
NA,RCAC,2019,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RCAC_1,California - Coastal Region Onshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-40
NA,RTX07C,2019,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX07C_1,Texas - RRC District 7C Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-29
NA,RLAN,2019,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RLAN_1,Louisiana - North Crude Oil Reserves Adjustments (Million Barrels),MMBBL,9
NA,RUSF,2019,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02R48F_1,U.S. Federal Offshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,40
NA,RTX08A,2019,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX08A_1,Texas - RRC District 8A Crude Oil Proved Reserves (Million Barrels),MMBBL,1498
NA,R48,2019,R01,Proved Reserves,EPC0,Crude Oil,RCRR01R48_1,Lower 48 States Crude Oil Proved Reserves (Million Barrels),MMBBL,41511
USA-WY,SWY,2019,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SWY_1,Wyoming Crude Oil Proved Reserves (Million Barrels),MMBBL,1013
NA,R1901F,2019,R01,Proved Reserves,EPC0,Crude Oil,RCRR01R1901F_1,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil Proved Reserves (Million Barrels),MMBBL,4712
USA-AK,SAK,2019,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SAK_1,Alaska Crude Oil Proved Reserves (Million Barrels),MMBBL,2680
USA-AR,SAR,2019,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SAR_1,Arkansas Crude Oil Proved Reserves (Million Barrels),MMBBL,33
NA,RTX06,2019,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX06_1,Texas - RRC District 6 Crude Oil Proved Reserves (Million Barrels),MMBBL,93
NA,RTX05,2019,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX05_1,Texas - RRC District 5 Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,4
USA-UT,SUT,2019,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SUT_1,Utah Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,35
USA-AR,SAR,2019,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SAR_1,Arkansas Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,4
USA-AL,SAL,2019,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SAL_1,Alabama Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
USA-NE,SNE,2019,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SNE_1,Nebraska Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
NA,RLASO,2019,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RLASO_1,Louisiana - South Onshore Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
NA,RTX04,2019,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RTX04_1,Texas - RRC District 4 Onshore Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
NA,RNMEAST,2019,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RNMEAST_1,New Mexico - East Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
NA,RTX07B,2019,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RTX07B_1,Texas - RRC District 7B Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
NA,R44F,2019,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
USA-IL,SIL,2019,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SIL_1,Illinois Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
NA,RTX07B,2019,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTX07B_1,Texas - RRC District 7B Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,RTX09,2019,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTX09_1,Texas - RRC District 9 Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,RCASF,2019,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RCASF_1,California State Offshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,RCAC,2019,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RCAC_1,California - Coastal Region Onshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,RUSF,2019,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08R48F_1,U.S. Federal Offshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
USA-ND,SND,2019,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SND_1,North Dakota Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,RTX04,2019,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTX04_1,Texas - RRC District 4 Onshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,R44F,2019,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
USA-MT,SMT,2019,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SMT_1,Montana Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,RCAL,2019,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RCAL_1,California - Los Angeles Basin Onshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,RNMWEST,2019,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RNMWEST_1,New Mexico - West Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
USA-KY,SKY,2019,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SKY_MMBBL,Kentucky Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
USA-NE,SNE,2019,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SNE_MMBBL,Nebraska Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
NA,RUSF,2019,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RUSF_MMBBL,U.S. Federal Offshore Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,183
NA,RCAJ,2019,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RCAJ_MMBBL,California - San Joaquin Basin Onshore Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,56
USA-AR,SAR,2019,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SAR_MMBBL,Arkansas Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
NA,R5F,2019,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_R5F_MMBBL,California Federal Offshore Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
USA-MI,SMI,2019,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SMI_1,Michigan Crude Oil Reserves Extensions (Million Barrels),MMBBL,
NA,RCAJ,2019,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RCAJ_1,California - San Joaquin Basin Onshore Crude Oil Reserves Extensions (Million Barrels),MMBBL,
COLORADO,SCO,2019,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SCO_1,Colorado Crude Oil Reserves Extensions (Million Barrels),MMBBL,
CALIFORNIA,SCA,2019,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SCA_1,California Crude Oil Reserves Extensions (Million Barrels),MMBBL,
USA-MI,SMI,2019,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SMI_1,Michigan Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
USA-MT,SMT,2019,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SMT_1,Montana Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,1
USA-MS,SMS,2019,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SMS_1,Mississippi Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
USA-LA,SLA,2019,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SLA_1,Louisiana Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,3
NA,RTX08A,2019,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX08A_1,Texas - RRC District 8A Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,75
NA,RTX08,2019,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX08_1,Texas - RRC District 8 Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,917
NA,RTX02,2019,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX02_1,Texas - RRC District 2 Onshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,39
NA,RTX06,2019,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX06_1,Texas - RRC District 6 Crude Oil Reserves Divestitures (Million Barrels),MMBBL,15
USA-AL,SAL,2019,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SAL_1,Alabama Crude Oil Reserves Divestitures (Million Barrels),MMBBL,4
USA-AR,SAR,2019,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SAR_1,Arkansas Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
USA-NE,SNE,2019,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SNE_1,Nebraska Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
U.S.,NUS,2019,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04NUS_1,U.S. Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,5608
NA,RTX07B,2019,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX07B_1,Texas - RRC District 7B Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,16
USA-UT,SUT,2019,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SUT_1,Utah Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,119
NA,RLASO,2019,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RLASO_1,Louisiana - South Onshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,15
NA,R1901F,2019,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04R1901F_1,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,87
NA,RNMWEST,2019,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RNMWEST_1,New Mexico - West Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,1
NA,RTX07C,2019,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX07C_1,Texas - RRC District 7C Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,99
NA,RLAN,2019,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RLAN_1,Louisiana - North Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,2
NA,R5F,2019,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03R5F_1,California Federal Offshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,1
USA-MS,SMS,2019,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SMS_1,Mississippi Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,6
NA,RTX01,2019,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX01_1,Texas - RRC District 1 Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,276
NA,RCAL,2019,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RCAL_1,California - Los Angeles Basin Onshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,6
NA,R48,2019,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02R48_1,Lower 48 States Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-517
NA,RCAJ,2019,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RCAJ_1,California - San Joaquin Basin Onshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,118
USA-ND,SND,2019,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SND_1,North Dakota Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-163
NA,RTXSF,2019,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTXSF_1,Texas State Offshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,0
NA,RTX02,2019,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX02_1,Texas - RRC District 2 Onshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-2
NA,RCAL,2019,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RCAL_1,California - Los Angeles Basin Onshore Crude Oil Proved Reserves (Million Barrels),MMBBL,163
NA,RLASF,2019,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RLASF_1,Louisiana State Offshore Crude Oil Proved Reserves (Million Barrels),MMBBL,54
USA-NE,SNE,2019,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SNE_1,Nebraska Crude Oil Proved Reserves (Million Barrels),MMBBL,12
NA,RTX08,2019,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX08_1,Texas - RRC District 8 Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,952
NA,RCAC,2019,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RCAC_1,California - Coastal Region Onshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,18
NA,RLASF,2019,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RLASF_1,Louisiana State Offshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,7
NA,R1901F,2019,R10,Production from Reserves,EPC0,Crude Oil,RCRR10R1901F_1,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,611
NA,RTX08A,2019,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX08A_1,Texas - RRC District 8A Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,105
USA-LA,SLA,2019,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SLA_1,Louisiana Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,39
NA,RTX06,2019,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RTX06_1,Texas - RRC District 6 Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
NA,RCAJ,2019,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RCAJ_1,California - San Joaquin Basin Onshore Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
USA-MI,SMI,2019,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SMI_1,Michigan Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
NA,RTXSF,2019,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RTXSF_1,Texas State Offshore Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
FLORIDA,SFL,2019,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SFL_1,Florida Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
NA,RTX08,2019,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RTX08_1,Texas - RRC District 8 Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
NA,RLAN,2019,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RLAN_1,Louisiana - North Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
USA-WY,SWY,2019,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SWY_1,Wyoming Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
NA,RTX09,2019,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RTX09_1,Texas - RRC District 9 Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
USA-MI,SMI,2019,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SMI_1,Michigan Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,RTX02,2019,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTX02_1,Texas - RRC District 2 Onshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
USA-AL,SAL,2019,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SAL_1,Alabama Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
USA-KS,SKS,2019,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SKS_1,Kansas Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,RNMEAST,2019,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RNMEAST_1,New Mexico - East Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,RTX10,2019,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTX10_1,Texas - RRC District 10 Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,RTX10,2019,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RTX10_MMBBL,Texas - RRC District 10 Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,18
USA-MS,SMS,2019,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SMS_MMBBL,Mississippi Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,1
NA,RTX08,2019,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RTX08_MMBBL,Texas - RRC District 8 Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,2389
USA-WV,SWV,2019,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SWV_1,West Virginia Crude Oil Reserves Extensions (Million Barrels),MMBBL,
FLORIDA,SFL,2019,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SFL_1,Florida Crude Oil Reserves Extensions (Million Barrels),MMBBL,
NA,RTXSF,2019,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RTXSF_1,Texas State Offshore Crude Oil Reserves Extensions (Million Barrels),MMBBL,
COLORADO,SCO,2019,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SCO_1,Colorado Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,250
NA,RCASF,2019,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RCASF_1,California State Offshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
U.S.,NUS,2019,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06NUS_1,U.S. Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,2743
USA-PA,SPA,2019,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SPA_1,Pennsylvania Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
NA,R1901F,2019,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06R1901F_1,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,431
NA,RTX03,2019,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX03_1,Texas - RRC District 3 Onshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,223
NA,RTX07C,2019,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX07C_1,Texas - RRC District 7C Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,15
USA-IL,SIL,2019,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SIL_1,Illinois Crude Oil Reserves Divestitures (Million Barrels),MMBBL,
NA,RLASO,2019,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RLASO_1,Louisiana - South Onshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,3
USA-IN,SIN,2019,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SIN_1,Indiana Crude Oil Reserves Divestitures (Million Barrels),MMBBL,
NA,RLAN,2019,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RLAN_1,Louisiana - North Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
USA-LA,SLA,2019,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SLA_1,Louisiana Crude Oil Reserves Divestitures (Million Barrels),MMBBL,3
NA,RTX07C,2019,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX07C_1,Texas - RRC District 7C Crude Oil Reserves Divestitures (Million Barrels),MMBBL,30
NA,RCAL,2019,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RCAL_1,California - Los Angeles Basin Onshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,2
TEXAS,STX,2019,R05,Reserves Sales,EPC0,Crude Oil,RCRR05STX_1,Texas Crude Oil Reserves Divestitures (Million Barrels),MMBBL,887
COLORADO,SCO,2019,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SCO_1,Colorado Crude Oil Reserves Divestitures (Million Barrels),MMBBL,220
NA,RTXSF,2019,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTXSF_1,Texas State Offshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,0
NA,RCASF,2019,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RCASF_1,California State Offshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,9
NA,RTX02,2019,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX02_1,Texas - RRC District 2 Onshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,99
COLORADO,SCO,2019,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SCO_1,Colorado Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,285
NA,RTX07C,2019,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX07C_1,Texas - RRC District 7C Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,226
NA,RLAN,2019,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RLAN_1,Louisiana - North Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,18
NA,RTX09,2019,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX09_1,Texas - RRC District 9 Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,12
USA-AL,SAL,2019,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SAL_1,Alabama Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,4
NA,RTX04,2019,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX04_1,Texas - RRC District 4 Onshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,0
USA-UT,SUT,2019,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SUT_1,Utah Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,5
NA,RTX02,2019,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX02_1,Texas - RRC District 2 Onshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,62
OHIO,SOH,2019,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SOH_1,Ohio Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,19
USA-IN,SIN,2019,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SIN_1,Indiana Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,
U.S.,NUS,2019,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02NUS_1,U.S. Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-573
USA-MT,SMT,2019,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SMT_1,Montana Crude Oil Reserves Adjustments (Million Barrels),MMBBL,53
USA-WY,SWY,2019,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SWY_1,Wyoming Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-5
USA-WV,SWV,2019,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SWV_1,West Virginia Crude Oil Reserves Adjustments (Million Barrels),MMBBL,4
USA-KY,SKY,2019,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SKY_1,Kentucky Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-1
USA-AR,SAR,2019,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SAR_1,Arkansas Crude Oil Reserves Adjustments (Million Barrels),MMBBL,4
NA,RTX01,2019,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX01_1,Texas - RRC District 1 Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-160
USA-NM,SNM,2019,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SNM_1,New Mexico Crude Oil Proved Reserves (Million Barrels),MMBBL,3456
USA-KS,SKS,2019,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SKS_1,Kansas Crude Oil Proved Reserves (Million Barrels),MMBBL,313
NA,RLASO,2019,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RLASO_1,Louisiana - South Onshore Crude Oil Proved Reserves (Million Barrels),MMBBL,266
NA,RCASF,2019,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RCASF_1,California State Offshore Crude Oil Proved Reserves (Million Barrels),MMBBL,178
USA-MS,SMS,2019,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SMS_1,Mississippi Crude Oil Proved Reserves (Million Barrels),MMBBL,114
USA-IL,SIL,2019,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SIL_1,Illinois Crude Oil Proved Reserves (Million Barrels),MMBBL,
NA,RTX09,2019,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX09_1,Texas - RRC District 9 Crude Oil Proved Reserves (Million Barrels),MMBBL,112
NA,RTX05,2019,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX05_1,Texas - RRC District 5 Crude Oil Proved Reserves (Million Barrels),MMBBL,53
NA,RTX03,2019,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX03_1,Texas - RRC District 3 Onshore Crude Oil Proved Reserves (Million Barrels),MMBBL,611
NA,R44F,2019,R10,Production from Reserves,EPC0,Crude Oil,RCRR10R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,76
