area-name,duoarea,period,process,process-name,product,product-name,series,series-description,units,value
USA-WV,SWV,2013,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SWV_1,West Virginia Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
USA-IL,SIL,2013,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SIL_1,Illinois Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
USA-NM,SNM,2013,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SNM_1,New Mexico Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
NA,RTX10,2013,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTX10_1,Texas - RRC District 10 Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
NA,RNMEAST,2013,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RNMEAST_1,New Mexico - East Crude Oil Reserves Extensions (Million Barrels),MMBBL,191
USA-WV,SWV,2013,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SWV_1,West Virginia Crude Oil Reserves Extensions (Million Barrels),MMBBL,0
USA-AK,SAK,2013,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SAK_1,Alaska Crude Oil Reserves Extensions (Million Barrels),MMBBL,34
NA,RTX05,2013,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RTX05_1,Texas - RRC District 5 Crude Oil Reserves Extensions (Million Barrels),MMBBL,4
NA,R44F,2013,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil Reserves Extensions (Million Barrels),MMBBL,18
NA,RTX08,2013,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RTX08_1,Texas - RRC District 8 Crude Oil Reserves Extensions (Million Barrels),MMBBL,342
NA,RCAL,2013,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RCAL_1,California - Los Angeles Basin Onshore Crude Oil Reserves Extensions (Million Barrels),MMBBL,1
NA,R1901F,2013,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07R1901F_1,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil Reserves Extensions (Million Barrels),MMBBL,138
USA-OK,SOK,2013,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SOK_1,Oklahoma Crude Oil Reserves Extensions (Million Barrels),MMBBL,203
NA,RLAN,2013,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RLAN_1,Louisiana - North Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,3
USA-AL,SAL,2013,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SAL_1,Alabama Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
NA,R1901F,2013,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06R1901F_1,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,210
NA,RTX01,2013,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX01_1,Texas - RRC District 1 Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,116
NA,RTX08A,2013,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX08A_1,Texas - RRC District 8A Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,51
NA,RTX07B,2013,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX07B_1,Texas - RRC District 7B Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,10
USA-OK,SOK,2013,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SOK_1,Oklahoma Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,76
USA-MT,SMT,2013,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SMT_1,Montana Crude Oil Reserves Divestitures (Million Barrels),MMBBL,14
USA-LA,SLA,2013,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SLA_1,Louisiana Crude Oil Reserves Divestitures (Million Barrels),MMBBL,5
FLORIDA,SFL,2013,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SFL_1,Florida Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RLASF,2013,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RLASF_1,Louisiana State Offshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,4
USA-MI,SMI,2013,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SMI_1,Michigan Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,1
USA-AR,SAR,2013,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SAR_1,Arkansas Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,3
USA-UT,SUT,2013,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SUT_1,Utah Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,80
NA,RTX05,2013,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX05_1,Texas - RRC District 5 Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,21
NA,RTX03,2013,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX03_1,Texas - RRC District 3 Onshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,21
NA,RTX07B,2013,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX07B_1,Texas - RRC District 7B Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,23
USA-UT,SUT,2013,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SUT_1,Utah Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,51
USA-LA,SLA,2013,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SLA_1,Louisiana Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,74
NA,RTX09,2013,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX09_1,Texas - RRC District 9 Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,8
NA,RTX06,2013,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX06_1,Texas - RRC District 6 Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-26
NA,RTX09,2013,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX09_1,Texas - RRC District 9 Crude Oil Reserves Adjustments (Million Barrels),MMBBL,35
USA-AK,SAK,2013,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SAK_1,Alaska Crude Oil Reserves Adjustments (Million Barrels),MMBBL,1
NA,R5F,2013,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02R5F_1,California Federal Offshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,13
NA,RTX10,2013,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX10_1,Texas - RRC District 10 Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-19
NA,RLAN,2013,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RLAN_1,Louisiana - North Crude Oil Reserves Adjustments (Million Barrels),MMBBL,13
NA,RLASF,2013,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RLASF_1,Louisiana State Offshore Crude Oil Proved Reserves (Million Barrels),MMBBL,55
OHIO,SOH,2013,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SOH_1,Ohio Crude Oil Proved Reserves (Million Barrels),MMBBL,42
USA-UT,SUT,2013,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SUT_1,Utah Crude Oil Proved Reserves (Million Barrels),MMBBL,613
USA-NE,SNE,2013,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SNE_1,Nebraska Crude Oil Proved Reserves (Million Barrels),MMBBL,10
NA,RTX04,2013,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX04_1,Texas - RRC District 4 Onshore Crude Oil Proved Reserves (Million Barrels),MMBBL,28
USA-OK,SOK,2013,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SOK_1,Oklahoma Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,83
USA-ND,SND,2013,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SND_1,North Dakota Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,313
USA-NM,SNM,2013,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SNM_1,New Mexico Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,91
NA,RTX05,2013,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX05_1,Texas - RRC District 5 Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,5
NA,RTX10,2013,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX10_1,Texas - RRC District 10 Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,23
NA,RCASF,2013,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RCASF_1,California State Offshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,14
USA-AK,SAK,2013,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SAK_1,Alaska Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,170
NA,RLAN,2013,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RLAN_1,Louisiana - North Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,10
USA-MS,SMS,2013,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SMS_1,Mississippi Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,0
NA,RCAJ,2013,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RCAJ_1,California - San Joaquin Basin Onshore Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,0
USA-NE,SNE,2013,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SNE_1,Nebraska Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,0
USA-PA,SPA,2013,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SPA_1,Pennsylvania Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,0
NA,RNMWEST,2013,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RNMWEST_1,New Mexico - West Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,0
NA,RCAC,2013,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RCAC_1,California - Coastal Region Onshore Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,0
USA-LA,SLA,2013,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SLA_1,Louisiana Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
NA,RLAN,2013,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RLAN_1,Louisiana - North Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
NA,RCASF,2013,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RCASF_1,California State Offshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
NA,RTXSF,2013,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTXSF_1,Texas State Offshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
USA-KS,SKS,2013,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SKS_1,Kansas Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,1
NA,RCASF,2013,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RCASF_1,California State Offshore Crude Oil Reserves Extensions (Million Barrels),MMBBL,0
NA,RTX10,2013,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RTX10_1,Texas - RRC District 10 Crude Oil Reserves Extensions (Million Barrels),MMBBL,27
NA,RTXSF,2013,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RTXSF_1,Texas State Offshore Crude Oil Reserves Extensions (Million Barrels),MMBBL,0
NA,RUSF,2013,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07R48F_1,U.S. Federal Offshore Crude Oil Reserves Extensions (Million Barrels),MMBBL,156
USA-LA,SLA,2013,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SLA_1,Louisiana Crude Oil Reserves Extensions (Million Barrels),MMBBL,47
NA,RCAC,2013,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RCAC_1,California - Coastal Region Onshore Crude Oil Reserves Extensions (Million Barrels),MMBBL,1
U.S.,NUS,2013,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06NUS_1,U.S. Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,1787
NA,RLASO,2013,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RLASO_1,Louisiana - South Onshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,18
USA-UT,SUT,2013,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SUT_1,Utah Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,41
USA-PA,SPA,2013,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SPA_1,Pennsylvania Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
USA-MT,SMT,2013,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SMT_1,Montana Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,15
NA,R5F,2013,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06R5F_1,California Federal Offshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,11
USA-WV,SWV,2013,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SWV_1,West Virginia Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
NA,R44F,2013,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,12
NA,RTX03,2013,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX03_1,Texas - RRC District 3 Onshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,35
NA,RTX06,2013,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX06_1,Texas - RRC District 6 Crude Oil Reserves Divestitures (Million Barrels),MMBBL,9
NA,RLAN,2013,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RLAN_1,Louisiana - North Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RTX08,2013,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX08_1,Texas - RRC District 8 Crude Oil Reserves Divestitures (Million Barrels),MMBBL,283
U.S.,NUS,2013,R05,Reserves Sales,EPC0,Crude Oil,RCRR05NUS_1,U.S. Crude Oil Reserves Divestitures (Million Barrels),MMBBL,1327
USA-KY,SKY,2013,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SKY_1,Kentucky Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
COLORADO,SCO,2013,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SCO_1,Colorado Crude Oil Reserves Divestitures (Million Barrels),MMBBL,2
OHIO,SOH,2013,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SOH_1,Ohio Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,2
CALIFORNIA,SCA,2013,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SCA_1,California Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,116
NA,RTX01,2013,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX01_1,Texas - RRC District 1 Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,130
USA-NM,SNM,2013,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SNM_1,New Mexico Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,148
USA-AL,SAL,2013,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SAL_1,Alabama Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,1
NA,R44F,2013,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,50
USA-AR,SAR,2013,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SAR_1,Arkansas Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,15
NA,RLASF,2013,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RLASF_1,Louisiana State Offshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,11
NA,RLAN,2013,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RLAN_1,Louisiana - North Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,17
USA-MS,SMS,2013,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SMS_1,Mississippi Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,8
NA,RLASF,2013,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RLASF_1,Louisiana State Offshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-7
NA,R44F,2013,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil Reserves Adjustments (Million Barrels),MMBBL,5
NA,RTX07B,2013,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX07B_1,Texas - RRC District 7B Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-36
U.S.,NUS,2013,R01,Proved Reserves,EPC0,Crude Oil,RCRR01NUS_1,U.S. Crude Oil Proved Reserves (Million Barrels),MMBBL,33371
USA-IN,SIN,2013,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SIN_1,Indiana Crude Oil Proved Reserves (Million Barrels),MMBBL,8
USA-WY,SWY,2013,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SWY_1,Wyoming Crude Oil Proved Reserves (Million Barrels),MMBBL,723
COLORADO,SCO,2013,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SCO_1,Colorado Crude Oil Proved Reserves (Million Barrels),MMBBL,896
NA,R1901F,2013,R01,Proved Reserves,EPC0,Crude Oil,RCRR01R1901F_1,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil Proved Reserves (Million Barrels),MMBBL,4503
NA,RLAN,2013,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RLAN_1,Louisiana - North Crude Oil Proved Reserves (Million Barrels),MMBBL,120
NA,RUSF,2013,R01,Proved Reserves,EPC0,Crude Oil,RCRR01R48F_1,U.S. Federal Offshore Crude Oil Proved Reserves (Million Barrels),MMBBL,5137
NA,RNMWEST,2013,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RNMWEST_1,New Mexico - West Crude Oil Proved Reserves (Million Barrels),MMBBL,32
NA,RCAL,2013,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RCAL_1,California - Los Angeles Basin Onshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,15
USA-MI,SMI,2013,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SMI_1,Michigan Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,2
COLORADO,SCO,2013,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SCO_1,Colorado Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,0
USA-ND,SND,2013,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SND_1,North Dakota Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,13
NA,RCAL,2013,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RCAL_1,California - Los Angeles Basin Onshore Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,5
NA,RTX08,2013,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RTX08_1,Texas - RRC District 8 Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,11
NA,RNMEAST,2013,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RNMEAST_1,New Mexico - East Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,35
NA,RTX07C,2013,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RTX07C_1,Texas - RRC District 7C Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,29
NA,RTX08A,2013,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RTX08A_1,Texas - RRC District 8A Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,0
NA,RTX07B,2013,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTX07B_1,Texas - RRC District 7B Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
NA,RTX05,2013,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTX05_1,Texas - RRC District 5 Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
NA,RTX02,2013,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTX02_1,Texas - RRC District 2 Onshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
FLORIDA,SFL,2013,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SFL_1,Florida Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
USA-AR,SAR,2013,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SAR_1,Arkansas Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
NA,RTX06,2013,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTX06_1,Texas - RRC District 6 Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
NA,RNMEAST,2013,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RNMEAST_1,New Mexico - East Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
NA,RCAL,2013,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RCAL_1,California - Los Angeles Basin Onshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
NA,RLASO,2013,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RLASO_1,Louisiana - South Onshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
NA,RTX02,2013,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RTX02_1,Texas - RRC District 2 Onshore Crude Oil Reserves Extensions (Million Barrels),MMBBL,411
USA-PA,SPA,2013,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SPA_1,Pennsylvania Crude Oil Reserves Extensions (Million Barrels),MMBBL,0
USA-WY,SWY,2013,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SWY_1,Wyoming Crude Oil Reserves Extensions (Million Barrels),MMBBL,100
NA,RTX09,2013,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RTX09_1,Texas - RRC District 9 Crude Oil Reserves Extensions (Million Barrels),MMBBL,23
NA,RTX04,2013,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX04_1,Texas - RRC District 4 Onshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,1
USA-NM,SNM,2013,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SNM_1,New Mexico Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,48
USA-MI,SMI,2013,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SMI_1,Michigan Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
USA-IL,SIL,2013,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SIL_1,Illinois Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
USA-IN,SIN,2013,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SIN_1,Indiana Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
CALIFORNIA,SCA,2013,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SCA_1,California Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,320
NA,RLASO,2013,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RLASO_1,Louisiana - South Onshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,5
USA-UT,SUT,2013,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SUT_1,Utah Crude Oil Reserves Divestitures (Million Barrels),MMBBL,27
NA,R48,2013,R05,Reserves Sales,EPC0,Crude Oil,RCRR05R48_1,Lower 48 States Crude Oil Reserves Divestitures (Million Barrels),MMBBL,1327
USA-IN,SIN,2013,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SIN_1,Indiana Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
USA-ND,SND,2013,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SND_1,North Dakota Crude Oil Reserves Divestitures (Million Barrels),MMBBL,44
USA-MS,SMS,2013,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SMS_1,Mississippi Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RCAJ,2013,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RCAJ_1,California - San Joaquin Basin Onshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,208
USA-AR,SAR,2013,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SAR_1,Arkansas Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RTX04,2013,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX04_1,Texas - RRC District 4 Onshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,2
OHIO,SOH,2013,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SOH_1,Ohio Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
USA-MI,SMI,2013,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SMI_1,Michigan Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
USA-KS,SKS,2013,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SKS_1,Kansas Crude Oil Reserves Divestitures (Million Barrels),MMBBL,1
NA,RTX01,2013,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX01_1,Texas - RRC District 1 Crude Oil Reserves Divestitures (Million Barrels),MMBBL,88
FLORIDA,SFL,2013,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SFL_1,Florida Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,1
USA-WV,SWV,2013,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SWV_1,West Virginia Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,2
USA-NE,SNE,2013,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SNE_1,Nebraska Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,0
NA,RTX04,2013,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX04_1,Texas - RRC District 4 Onshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,4
NA,RTX10,2013,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX10_1,Texas - RRC District 10 Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,55
USA-PA,SPA,2013,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SPA_1,Pennsylvania Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,11
NA,RTX08,2013,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX08_1,Texas - RRC District 8 Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,442
NA,RTX07B,2013,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX07B_1,Texas - RRC District 7B Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,8
